,main_player,main_player_current_name,main_player_won,main_player_civ,main_player_civ_name,other_player_civ,other_player_civ_name,match_id,version,ranked,map_type,game_started,p1_name,p1_id,p1_rating,p1_won,p2_name,p2_id,p2_rating,p2_won,Feudal Age,Castle Age,Feudal Age_Archer Rush,Q_Feudal Age_Archer Rush,Feudal Age_Blacksmith,Feudal Age_Range,Castle Age_3+ TC Boom,Castle Age_University,Castle Age_Siege,Dark Age_Mill,Dark Age_Lumber Camp,Dark Age_Deer Lure,Feudal Age_Man At Arms Tech,Feudal Age_Man-at-Arms,Q_Feudal Age_Man-at-Arms,Castle Age_Two TC,Imperial Age,Feudal Age_Skirm Rush,Q_Feudal Age_Skirm Rush,Castle Age_Monastery,Dark Age_Drush,Q_Dark Age_Drush,Dark Age_Barracks,Feudal Age_Eagle Rush,Q_Feudal Age_Eagle Rush,Feudal Age_Fast Castle,Castle Age_Single TC,Feudal Age_Spear Rush,Q_Feudal Age_Spear Rush,Feudal Age_Market,Feudal Age_Scout Rush,Q_Feudal Age_Scout Rush,Feudal Age_stable,Castle Age_Castle,Dark Age_Fast Castle Dark Age Attempt,Dark Age_Town Center Rush,Dark Age_Mining Camp,Castle Age_Fats Imperial
2151,GL.slam,GL.slam,TRUE,1,Britons,25,Ethiopians,87921719,46295,TRUE,9,1619770900,Thành Cổ Quảng Trị,2660491,2160,FALSE,GL.slam,614315,2356,TRUE,8.4251,18.50206667,3,8,10,10,10,0,0,0,10,0,10,10,4,0,0,1,2,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,_TheHearttt_ :)!,Hearttt,TRUE,6,Chinese,6,Chinese,87692274,46295,TRUE,9,1619679795,Hearttt,582058,2333,TRUE,Pikachu,5232076,2094,FALSE,7.1369,17.41865,0,0,0,10,10,10,0,10,10,0,0,0,0,0,28.68205,1,3,10,0,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0
2153,Pikachu,Pikachu,FALSE,6,Chinese,6,Chinese,87692274,46295,TRUE,9,1619679795,Hearttt,582058,2333,TRUE,Pikachu,5232076,2094,FALSE,7.68705,17.29426667,0,0,10,0,10,10,0,10,10,0,10,10,4,0,31.02225,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0
2154,小霸王回來囉,October Sky,TRUE,8,Persians,25,Ethiopians,86552931,46295,TRUE,9,1619267801,October Sky,3152642,2085,TRUE,Sora Kuma,209118,2147,FALSE,10.38521667,23.03981667,2,6,10,10,10,0,10,0,10,1,10,10,3,0,0,2,4,10,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Sora Kuma,Sora Kuma,FALSE,25,Ethiopians,8,Persians,86552931,46295,TRUE,9,1619267801,October Sky,3152642,2085,TRUE,Sora Kuma,209118,2147,FALSE,9.232083333,18.36288333,2,5,10,10,0,0,10,0,10,1,10,10,3,10,0,0,0,10,10,3,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2156,[HyM]Yax,[HyM]Yax,FALSE,16,Mayans,32,Bulgarians,87371615,46295,TRUE,9,1619547632,[HyM]Yax,2944434,2111,FALSE,TennesseeWhiskey,2754047,2150,TRUE,8.018616667,21.52841667,4,14,10,10,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,0,0,0
2157,TennesseeWhiskey,TennesseeWhiskey,TRUE,32,Bulgarians,16,Mayans,87371615,46295,TRUE,9,1619547632,[HyM]Yax,2944434,2111,FALSE,TennesseeWhiskey,2754047,2150,TRUE,7.880183333,20.45145,0,0,10,10,0,0,0,10,10,2,10,10,9,10,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,DS_Carbo__,DS_Carbo__,TRUE,6,Chinese,6,Chinese,87870850,46295,TRUE,9,1619743918,DS_Carbo__,618731,2100,TRUE,Gaucho_Martinus,3489772,1941,FALSE,7.184466667,16.94055,0,0,10,0,10,0,10,10,10,4,0,0,0,0,34.6399,0,0,10,0,0,0,0,0,0,0,1,2,0,2,4,10,0,0,0,0,0
2159,Gaucho_Martinus,Gaucho_Martinus,FALSE,6,Chinese,6,Chinese,87870850,46295,TRUE,9,1619743918,DS_Carbo__,618731,2100,TRUE,Gaucho_Martinus,3489772,1941,FALSE,7.187733333,17.46896667,0,0,0,10,10,10,0,10,10,4,0,0,0,0,32.00775,0,0,10,0,0,0,0,0,0,0,1,2,0,2,4,10,0,0,0,0,0
2160,SS_AnTiDeMoN,SS_AnTiDeMoN,TRUE,4,Teutons,30,Burmese,88707025,46295,TRUE,9,1620002882,SS_AnTiDeMoN,238641,2118,TRUE,[bK]martinhs_,553584,2154,FALSE,7.492766667,19.50585,0,0,0,10,10,0,10,10,10,2,0,0,0,0,35.2979,2,7,10,0,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0
2161,[bK]martinhs_,[bK]martinhs_,FALSE,30,Burmese,4,Teutons,88707025,46295,TRUE,9,1620002882,SS_AnTiDeMoN,238641,2118,TRUE,[bK]martinhs_,553584,2154,FALSE,7.794916667,21.77808333,2,7,10,10,10,10,0,10,10,2,10,10,4,0,38.67103333,0,0,10,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
2162,youhou,youhou,TRUE,30,Burmese,10,Turks,86319753,46295,TRUE,9,1619193520,youhou,1630401,2219,TRUE,RoR | AngelinaJolie,508080,2263,FALSE,7.544083333,19.75286667,2,4,10,10,0,0,0,10,10,1,10,10,5,0,0,2,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2163,RoR | AngelinaJolie,RoR | AngelinaJolie,FALSE,10,Turks,30,Burmese,86319753,46295,TRUE,9,1619193520,youhou,1630401,2219,TRUE,RoR | AngelinaJolie,508080,2263,FALSE,7.743166667,21.50641667,2,6,10,10,0,0,0,10,10,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2164,Zuppi,Zuppi,TRUE,21,Incas,2,Franks,87282910,46295,TRUE,9,1619510642,Zuppi,575722,2329,TRUE,Misterlu,782380,1790,FALSE,6.404616667,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,Misterlu,Misterlu,FALSE,2,Franks,21,Incas,87282910,46295,TRUE,9,1619510642,Zuppi,575722,2329,TRUE,Misterlu,782380,1790,FALSE,7.145933333,0,1,2,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,uninhibited_,uninhibited_,FALSE,30,Burmese,32,Bulgarians,88865495,46295,TRUE,9,1620069181,uninhibited_,3372104,2064,FALSE,[HyM]Yax,2944434,2167,TRUE,8.239283333,20.74911667,0,0,10,10,0,0,0,10,10,1,10,10,5,0,0,0,0,10,0,0,0,0,0,0,10,1,2,0,0,0,0,10,0,0,0,0
2167,[HyM]Yax,[HyM]Yax,TRUE,32,Bulgarians,30,Burmese,88865495,46295,TRUE,9,1620069181,uninhibited_,3372104,2064,FALSE,[HyM]Yax,2944434,2167,TRUE,7.687383333,17.66251667,0,0,10,0,0,10,10,10,10,1,10,10,5,0,38.03311667,0,0,0,0,0,0,0,0,0,10,1,3,0,4,14,10,0,0,0,0,0
2168,VNS_Predator,VNS_Predator,FALSE,6,Chinese,16,Mayans,89432061,47820,TRUE,9,1620282578,VNS_Predator,5416282,2172,FALSE,RoR | AngelinaJolie,508080,2230,TRUE,7.5314,20.08508333,2,7,10,10,0,0,0,10,10,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,RoR | AngelinaJolie,RoR | AngelinaJolie,TRUE,16,Mayans,6,Chinese,89432061,47820,TRUE,9,1620282578,VNS_Predator,5416282,2172,FALSE,RoR | AngelinaJolie,508080,2230,TRUE,8.265966667,19.18808333,1,3,10,10,0,0,0,10,10,0,10,10,5,10,0,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,SongSongAOE,SongSongAOE,TRUE,18,Koreans,29,Malay,87681388,46295,TRUE,9,1619671646,SongSongAOE,2733015,2319,TRUE,ACCM |AOEbuilds.com,347269,2467,FALSE,7.492566667,20.17503333,0,0,0,10,10,0,0,10,10,0,0,0,0,0,39.77523333,3,9,10,0,0,0,0,0,0,0,1,2,10,0,0,0,10,0,0,0,0
2171,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,FALSE,29,Malay,18,Koreans,87681388,46295,TRUE,9,1619671646,SongSongAOE,2733015,2319,TRUE,ACCM |AOEbuilds.com,347269,2467,FALSE,11.24643333,20.84091667,2,5,10,10,10,0,10,0,10,1,10,10,3,0,33.98321667,2,4,0,10,3,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
2172,chart,chart,TRUE,33,Tatars,28,Khmer,87724690,46295,TRUE,9,1619700399,chart,217905,2195,TRUE,DADA_)(,712465,2208,FALSE,7.173183333,16.75385,0,0,10,0,10,10,10,10,10,1,0,0,0,0,31.33718333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0
2173,DADA_)(,DADA_)(,FALSE,28,Khmer,33,Tatars,87724690,46295,TRUE,9,1619700399,chart,217905,2195,TRUE,DADA_)(,712465,2208,FALSE,7.430783333,15.67958333,0,0,0,10,10,10,0,10,10,1,0,0,0,0,33.52258333,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2174,[RUS-F]Good_Game,[RUS-F]Good_Game,TRUE,12,Mongols,6,Chinese,87690487,46295,TRUE,9,1619678353,[RUS-F]Good_Game,1165138,1994,TRUE,Pikachu,5232076,2109,FALSE,7.61865,21.0574,3,11,0,10,0,0,0,10,10,1,10,10,5,0,0,2,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2175,Pikachu,Pikachu,FALSE,6,Chinese,12,Mongols,87690487,46295,TRUE,9,1619678353,[RUS-F]Good_Game,1165138,1994,TRUE,Pikachu,5232076,2109,FALSE,8.1685,21.13278333,0,0,10,10,10,0,0,10,10,0,10,10,6,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,FB.Kasva,FB.Kasva,FALSE,8,Persians,34,Cumans,87899313,46295,TRUE,9,1619755259,FB.Kasva,1224481,2363,FALSE,ACCM |AOEbuilds.com,347269,2459,TRUE,11.4865,14.67778333,3,10,10,10,10,10,0,0,10,1,0,0,0,0,31.88291667,0,0,0,10,3,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
2177,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,TRUE,34,Cumans,8,Persians,87899313,46295,TRUE,9,1619755259,FB.Kasva,1224481,2363,FALSE,ACCM |AOEbuilds.com,347269,2459,TRUE,11.4935,15.21656667,0,0,10,0,0,0,10,0,10,0,0,0,0,10,34.9263,0,0,0,10,3,10,0,0,10,0,0,0,10,0,0,0,10,10,0,0,0
2178,PL_Dziamdziak,PL_Dziamdziak,TRUE,27,Berbers,21,Incas,87405086,46295,TRUE,9,1619555449,PL_Dziamdziak,879956,2017,TRUE,[Legacy] Hunab ku,5303231,0,FALSE,9.286833333,24.4087,1,2,10,10,0,0,0,0,10,1,0,0,0,10,0,0,0,10,10,3,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2179,[Legacy] Hunab ku,[Legacy] Hunab ku,FALSE,21,Incas,27,Berbers,87405086,46295,TRUE,9,1619555449,PL_Dziamdziak,879956,2017,TRUE,[Legacy] Hunab ku,5303231,0,FALSE,6.9017,25.9425,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
2180,Fish,Fish,FALSE,25,Ethiopians,1,Britons,88469538,46295,TRUE,9,1619938664,Fish,2821727,2253,FALSE,GL.slam,614315,2411,TRUE,7.940533333,18.95358333,3,8,10,10,10,10,10,10,10,0,10,10,5,0,34.77101667,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,GL.slam,GL.slam,TRUE,1,Britons,25,Ethiopians,88469538,46295,TRUE,9,1619938664,Fish,2821727,2253,FALSE,GL.slam,614315,2411,TRUE,7.96085,18.85151667,3,8,10,10,10,10,10,10,10,0,10,10,3,0,34.16846667,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,DS_SalicumJr,DS_SalicumJr,FALSE,35,Lithuanians,35,Lithuanians,83614247,46295,TRUE,9,1618194413,DS_SalicumJr,2526695,2018,FALSE,SS_AnTiDeMoN,238641,2067,TRUE,6.967483333,22.52521667,3,9,10,10,0,0,0,10,10,0,10,10,3,10,0,0,0,10,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
2183,AnTiDeMoN,SS_AnTiDeMoN,TRUE,35,Lithuanians,35,Lithuanians,83614247,46295,TRUE,9,1618194413,DS_SalicumJr,2526695,2018,FALSE,SS_AnTiDeMoN,238641,2067,TRUE,7.173283333,22.76555,2,6,0,10,0,0,0,10,10,4,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,4,10,10,0,0,0,0
2184,Jin Mori,Jin Mori,FALSE,20,Indians,11,Vikings,86933920,46295,TRUE,9,1619377038,Jin Mori,3082790,2140,FALSE,SamayanKay,570519,2247,TRUE,7.032566667,22.37545,0,0,0,10,10,10,10,10,10,0,0,0,0,0,36.64021667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0
2185,SamayanKay,SamayanKay,TRUE,11,Vikings,20,Indians,86933920,46295,TRUE,9,1619377038,Jin Mori,3082790,2140,FALSE,SamayanKay,570519,2247,TRUE,10.98896667,14.59235,2,7,10,10,0,10,0,10,10,0,0,0,0,0,33.41135,0,0,10,10,3,0,0,0,10,10,1,2,0,0,0,0,0,0,0,0,0
2186,WindSword,TheRhythm,FALSE,35,Lithuanians,6,Chinese,85651030,46295,TRUE,9,1618937177,TheRhythm,3524242,2180,FALSE,Cata,2401889,2277,TRUE,7.121283333,15.34406667,0,0,10,0,0,0,10,10,10,2,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2187,Cata,Cata,TRUE,6,Chinese,35,Lithuanians,85651030,46295,TRUE,9,1618937177,TheRhythm,3524242,2180,FALSE,Cata,2401889,2277,TRUE,7.8247,15.38186667,0,0,10,0,10,0,10,10,10,2,0,0,0,0,31.59735,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2188,DS_Lucky_Rox,DS_Lucky_Rox,TRUE,17,Huns,3,Goths,88418922,46295,TRUE,9,1619918400,DS_Lucky_Rox,945852,2212,TRUE,SS_AnTiDeMoN,238641,2127,FALSE,7.530216667,17.43706667,2,7,10,10,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,SS_AnTiDeMoN,SS_AnTiDeMoN,FALSE,3,Goths,17,Huns,88418922,46295,TRUE,9,1619918400,DS_Lucky_Rox,945852,2212,TRUE,SS_AnTiDeMoN,238641,2127,FALSE,10.01846667,19.35553333,1,2,10,10,0,0,0,0,10,1,0,0,0,0,0,3,8,0,10,3,10,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0
2190,KongeQrnen,KongeQrnen,FALSE,4,Teutons,11,Vikings,88993382,47820,TRUE,9,1620121491,KongeQrnen,725502,2233,FALSE,Zuppi,575722,2287,TRUE,11.62745,15.82418333,2,6,10,10,0,0,0,0,10,1,0,0,0,0,0,0,0,0,10,3,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
2191,Zuppi,Zuppi,TRUE,11,Vikings,4,Teutons,88993382,47820,TRUE,9,1620121491,KongeQrnen,725502,2233,FALSE,Zuppi,575722,2287,TRUE,7.571333333,0,3,9,10,10,0,0,0,10,10,2,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,Jin Mori,Jin Mori,FALSE,27,Berbers,31,Vietnamese,89232754,47820,TRUE,9,1620212341,Jin Mori,3082790,2200,FALSE,chart,217905,2225,TRUE,9.320966667,18.54463333,1,3,10,10,10,0,10,0,10,0,0,0,0,0,0,2,7,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,chart,chart,TRUE,31,Vietnamese,27,Berbers,89232754,47820,TRUE,9,1620212341,Jin Mori,3082790,2200,FALSE,chart,217905,2225,TRUE,7.94125,19.4195,2,7,10,10,0,10,0,10,10,1,10,10,3,0,33.19575,1,2,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2194,vandamme,vandamme,FALSE,21,Incas,5,Japanese,88913414,46295,TRUE,9,1620081659,vandamme,4102146,2105,FALSE,RoR | _Hallis,250103,2192,TRUE,7.574783333,22.12496667,2,4,10,10,10,10,10,10,10,2,10,10,3,0,37.27791667,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,RoR | _Hallis,RoR | _Hallis,TRUE,5,Japanese,21,Incas,88913414,46295,TRUE,9,1620081659,vandamme,4102146,2105,FALSE,RoR | _Hallis,250103,2192,TRUE,7.406383333,20.93438333,2,6,10,10,10,10,10,10,10,1,10,10,3,0,40.5719,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,Survivalist,Survivalist,FALSE,36,Burgundians,5,Japanese,88948371,47820,TRUE,9,1620094935,Survivalist,247224,2031,FALSE,TheKasva,4795863,2089,TRUE,7.222016667,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,TheKasva,TheKasva,TRUE,5,Japanese,36,Burgundians,88948371,47820,TRUE,9,1620094935,Survivalist,247224,2031,FALSE,TheKasva,4795863,2089,TRUE,8.024966667,0,0,0,0,0,0,0,0,0,10,0,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,Mini-Cally,Mini-Cally,TRUE,26,Malians,24,Portuguese,87156515,46295,TRUE,9,1619462045,Mini-Cally,622641,1976,TRUE,T90Official,197930,2096,FALSE,8.119633333,19.80856667,1,3,10,10,10,0,10,10,10,0,10,10,8,0,33.25815,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,T90Official,T90Official,FALSE,24,Portuguese,26,Malians,87156515,46295,TRUE,9,1619462045,Mini-Cally,622641,1976,TRUE,T90Official,197930,2096,FALSE,7.90495,18.59291667,2,7,10,10,10,10,0,10,10,1,10,10,4,0,35.95233333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,chart,chart,FALSE,33,Tatars,12,Mongols,87661126,46295,TRUE,9,1619662506,chart,217905,2222,FALSE,Nagash,2667231,2269,TRUE,7.85205,0,1,2,10,10,0,0,0,10,10,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Nagash,Nagash,TRUE,12,Mongols,33,Tatars,87661126,46295,TRUE,9,1619662506,chart,217905,2222,FALSE,Nagash,2667231,2269,TRUE,7.203383333,18.72618333,2,7,10,10,0,0,0,10,10,2,10,10,4,0,0,2,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2202,Heresy | miguel,Heresy | miguel,FALSE,23,Slavs,6,Chinese,89561912,47820,TRUE,9,1620332212,Heresy | miguel,2090225,2275,FALSE,Nagash,2667231,2364,TRUE,7.4885,21.29251667,1,2,10,10,0,0,0,10,10,1,10,10,5,0,0,2,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2203,Nagash,Nagash,TRUE,6,Chinese,23,Slavs,89561912,47820,TRUE,9,1620332212,Heresy | miguel,2090225,2275,FALSE,Nagash,2667231,2364,TRUE,7.45805,19.04546667,3,8,10,10,10,0,0,10,10,3,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,saymyname,saymyname,TRUE,37,Sicilians,1,Britons,88971032,47820,TRUE,9,1620105370,saymyname,419803,2296,TRUE,[SiG] Malthael,212089,1748,FALSE,8.130233333,20.43178333,3,8,10,10,10,10,10,10,10,0,10,10,7,0,33.00471667,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,[SiG] Malthael,[SiG] Malthael,FALSE,1,Britons,37,Sicilians,88971032,47820,TRUE,9,1620105370,saymyname,419803,2296,TRUE,[SiG] Malthael,212089,1748,FALSE,7.8283,19.44718333,3,9,10,10,0,10,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2206,PsychedelicMonk,PsychedelicMonk,TRUE,12,Mongols,30,Burmese,88303228,46295,TRUE,9,1619890891,PsychedelicMonk,4672953,2125,TRUE,October Sky,3152642,2188,FALSE,6.63125,19.8936,0,0,0,10,0,0,0,10,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0
2207,October Sky,October Sky,FALSE,30,Burmese,12,Mongols,88303228,46295,TRUE,9,1619890891,PsychedelicMonk,4672953,2125,TRUE,October Sky,3152642,2188,FALSE,7.598866667,18.4385,1,2,10,10,0,0,0,10,10,3,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
2208,SonyToprano,SonyToprano,TRUE,28,Khmer,32,Bulgarians,87560500,46295,TRUE,9,1619631688,SonyToprano,221816,2025,TRUE,[KT]FeAge_,300649,2034,FALSE,8.014233333,17.7185,3,9,10,10,10,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,[KT]FeAge_,[KT]FeAge_,FALSE,32,Bulgarians,28,Khmer,87560500,46295,TRUE,9,1619631688,SonyToprano,221816,2025,TRUE,[KT]FeAge_,300649,2034,FALSE,7.681316667,17.83571667,0,0,10,10,0,0,0,10,10,0,10,10,4,0,0,2,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2210,_TieuQuy,_TieuQuy,FALSE,26,Malians,6,Chinese,88092818,46295,TRUE,9,1619823223,_TieuQuy,2593750,2070,FALSE,T90Official,197930,2118,TRUE,7.131666667,16.99696667,0,0,10,0,10,0,0,10,10,2,0,0,0,0,32.18523333,0,0,10,0,0,0,0,0,0,0,0,0,0,2,6,10,10,0,0,0,0
2211,T90Official,T90Official,TRUE,6,Chinese,26,Malians,88092818,46295,TRUE,9,1619823223,_TieuQuy,2593750,2070,FALSE,T90Official,197930,2118,TRUE,7.358,17.07583333,0,0,10,0,10,0,10,10,10,1,0,0,0,0,30.10586667,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0
2212,BacT,BacT,TRUE,7,Byzantines,2,Franks,89435275,47820,TRUE,9,1620285313,BacT,312938,2466,TRUE,ACCM |AOEbuilds.com,347269,2491,FALSE,7.489083333,16.46233333,0,0,10,10,10,0,10,10,10,0,0,0,0,0,29.07608333,0,0,10,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
2213,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,FALSE,2,Franks,7,Byzantines,89435275,47820,TRUE,9,1620285313,BacT,312938,2466,TRUE,ACCM |AOEbuilds.com,347269,2491,FALSE,7.554283333,16.82281667,0,0,0,10,0,0,10,10,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,0
